APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,APMC/Commodity,deseasonalise_price,seasonality_type
Bhokar,Pigeon Pea (Tur),2015,December,716,8093,8755,8455,01-12-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",4440.727431,Additive
Bhokar,Pigeon Pea (Tur),2015,February,2820,4971,5651,5289,01-02-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",5588.894097,Additive
Bhokar,Pigeon Pea (Tur),2016,February,3374,7807,8229,8029,01-02-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",5855.081597,Additive
Bhokar,Pigeon Pea (Tur),2015,January,883,4715,5068,4841,01-01-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",5643.352431,Additive
Bhokar,Pigeon Pea (Tur),2016,January,3350,8486,9015,8731,01-01-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",6580.685764,Additive
Bhokar,Pigeon Pea (Tur),2015,July,349,6332,6720,6538,01-07-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",6802.644097,Additive
Bhokar,Pigeon Pea (Tur),2016,July,244,8325,8759,8569,01-07-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",7031.852431,Additive
Bhokar,Pigeon Pea (Tur),2015,June,326,6211,6675,6439,01-06-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",7308.102431,Additive
Bhokar,Pigeon Pea (Tur),2016,June,1118,8445,8853,8652,01-06-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",7524.727431,Additive
Bhokar,Pigeon Pea (Tur),2015,March,3673,5327,5910,5594,01-03-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",7753.394097,Additive
Bhokar,Pigeon Pea (Tur),2016,March,2350,7827,8223,8053,01-03-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",7970.644097,Additive
Bhokar,Pigeon Pea (Tur),2015,May,589,6037,6880,6441,01-05-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8153.894097,Additive
Bhokar,Pigeon Pea (Tur),2016,May,1709,8358,8860,8626,01-05-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8330.727431,Additive
Bhokar,Pigeon Pea (Tur),2014,November,149,4140,4471,4320,01-11-2014,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8328.894097,Additive
Bhokar,Pigeon Pea (Tur),2015,November,11,8036,8036,8036,01-11-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8314.081597,Additive
Bhokar,Pigeon Pea (Tur),2014,October,53,4322,4532,4406,01-10-2014,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8672.352431,Additive
Bhokar,Pigeon Pea (Tur),2015,October,46,8223,8223,8223,01-10-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",8765.685764,Additive
Bhokar,Pigeon Pea (Tur),2016,October,209,6008,6272,6150,01-10-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",9015.644097,Additive
Bhokar,Pigeon Pea (Tur),2014,September,213,4212,4711,4449,01-09-2014,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",9062.852431,Additive
Bhokar,Pigeon Pea (Tur),2015,September,38,7471,7661,7508,01-09-2015,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",5233.102431,Additive
Bhokar,Pigeon Pea (Tur),2016,September,462,5994,6393,6222,01-09-2016,Nanded,Maharashtra,"Bhokar,Pigeon Pea (Tur)",6238.727431,Additive
Bhokar,Sesamum,2015,April,22,6650,7201,7100,01-04-2015,Nanded,Maharashtra,"Bhokar,Sesamum",9806.146034,multiplicative
Bhokar,Sesamum,2016,April,41,5883,6350,6183,01-04-2016,Nanded,Maharashtra,"Bhokar,Sesamum",9933.704539,multiplicative
Bhokar,Sesamum,2015,August,163,6734,6986,6838,01-08-2015,Nanded,Maharashtra,"Bhokar,Sesamum",8620.595137,multiplicative
Bhokar,Sesamum,2016,August,106,5833,6668,6233,01-08-2016,Nanded,Maharashtra,"Bhokar,Sesamum",8726.596108,multiplicative
Bhokar,Sesamum,2014,December,33,8251,8536,8415,01-12-2014,Nanded,Maharashtra,"Bhokar,Sesamum",8840.872825,multiplicative
Bhokar,Sesamum,2015,December,3,5850,5850,5850,01-12-2015,Nanded,Maharashtra,"Bhokar,Sesamum",8936.708817,multiplicative
Bhokar,Sesamum,2015,February,30,7685,7717,7685,01-02-2015,Nanded,Maharashtra,"Bhokar,Sesamum",7715.606885,multiplicative
Bhokar,Sesamum,2016,February,27,5020,5260,5050,01-02-2016,Nanded,Maharashtra,"Bhokar,Sesamum",7041.772311,multiplicative
Bhokar,Sesamum,2015,January,46,8009,8256,8032,01-01-2015,Nanded,Maharashtra,"Bhokar,Sesamum",7188.806354,multiplicative
Bhokar,Sesamum,2016,January,2,5400,5400,5400,01-01-2016,Nanded,Maharashtra,"Bhokar,Sesamum",6979.35123,multiplicative
Bhokar,Sesamum,2015,July,421,7187,7534,7319,01-07-2015,Nanded,Maharashtra,"Bhokar,Sesamum",6767.532145,multiplicative
Bhokar,Sesamum,2016,July,15,6025,6363,6175,01-07-2016,Nanded,Maharashtra,"Bhokar,Sesamum",6552.860003,multiplicative
Bhokar,Sesamum,2015,June,2163,7589,8521,7999,01-06-2015,Nanded,Maharashtra,"Bhokar,Sesamum",6380.250069,multiplicative
Bhokar,Sesamum,2016,June,425,5980,6295,6130,01-06-2016,Nanded,Maharashtra,"Bhokar,Sesamum",6277.6623,multiplicative
Bhokar,Sesamum,2015,March,1,6600,6600,6600,01-03-2015,Nanded,Maharashtra,"Bhokar,Sesamum",6191.540744,multiplicative
Bhokar,Sesamum,2016,March,1,5000,5000,5000,01-03-2016,Nanded,Maharashtra,"Bhokar,Sesamum",6066.617616,multiplicative
Bhokar,Sesamum,2015,May,1247,7039,8160,7545,01-05-2015,Nanded,Maharashtra,"Bhokar,Sesamum",5943.813901,multiplicative
Bhokar,Sesamum,2016,May,354,6085,6572,6349,01-05-2016,Nanded,Maharashtra,"Bhokar,Sesamum",5872.52824,multiplicative
Bhokar,Sesamum,2014,November,158,8956,9328,9135,01-11-2014,Nanded,Maharashtra,"Bhokar,Sesamum",5845.156731,multiplicative
Bhokar,Sesamum,2015,November,33,6561,6561,6561,01-11-2015,Nanded,Maharashtra,"Bhokar,Sesamum",6132.292704,multiplicative
Bhokar,Sesamum,2014,October,162,9654,9929,9776,01-10-2014,Nanded,Maharashtra,"Bhokar,Sesamum",6049.268594,multiplicative
Bhokar,Sesamum,2015,October,263,6013,6349,6178,01-10-2015,Nanded,Maharashtra,"Bhokar,Sesamum",5348.596455,multiplicative
Bhokar,Sesamum,2016,October,12,6183,6317,6250,01-10-2016,Nanded,Maharashtra,"Bhokar,Sesamum",5709.729607,multiplicative
Bhokar,Sesamum,2014,September,188,9863,10559,10190,01-09-2014,Nanded,Maharashtra,"Bhokar,Sesamum",5973.088096,multiplicative
Bhokar,Sesamum,2015,September,36,6573,6723,6630,01-09-2015,Nanded,Maharashtra,"Bhokar,Sesamum",6022.263187,multiplicative
Bhokar,Sesamum,2016,September,185,6133,6382,6258,01-09-2016,Nanded,Maharashtra,"Bhokar,Sesamum",6350.82379,multiplicative
Bhokar,Soybean,2015,April,468,3256,3349,3292,01-04-2015,Nanded,Maharashtra,"Bhokar,Soybean",3819.430556,Additive
Bhokar,Soybean,2016,April,438,3536,3819,3674,01-04-2016,Nanded,Maharashtra,"Bhokar,Soybean",2932.805556,Additive
Bhokar,Soybean,2015,August,161,3207,3279,3235,01-08-2015,Nanded,Maharashtra,"Bhokar,Soybean",3143.430556,Additive
Bhokar,Soybean,2016,August,110,3209,3284,3250,01-08-2016,Nanded,Maharashtra,"Bhokar,Soybean",3230.638889,Additive
Bhokar,Soybean,2014,December,4600,3085,3314,3199,01-12-2014,Nanded,Maharashtra,"Bhokar,Soybean",3295.180556,Additive
Bhokar,Soybean,2015,December,3348,3378,3587,3476,01-12-2015,Nanded,Maharashtra,"Bhokar,Soybean",3249.847222,Additive
Bhokar,Soybean,2015,February,572,3206,3316,3244,01-02-2015,Nanded,Maharashtra,"Bhokar,Soybean",3273.368056,Additive
Bhokar,Soybean,2016,February,1074,3415,3584,3507,01-02-2016,Nanded,Maharashtra,"Bhokar,Soybean",3217.951389,Additive
Bhokar,Soybean,2015,January,843,3249,3307,3290,01-01-2015,Nanded,Maharashtra,"Bhokar,Soybean",3384.638889,Additive
Bhokar,Soybean,2016,January,1280,3442,3570,3505,01-01-2016,Nanded,Maharashtra,"Bhokar,Soybean",3411.597222,Additive
Bhokar,Soybean,2015,July,212,3379,3431,3401,01-07-2015,Nanded,Maharashtra,"Bhokar,Soybean",3432.097222,Additive
Bhokar,Soybean,2016,July,30,3367,3501,3450,01-07-2016,Nanded,Maharashtra,"Bhokar,Soybean",3452.013889,Additive
Bhokar,Soybean,2015,June,190,3529,3564,3544,01-06-2015,Nanded,Maharashtra,"Bhokar,Soybean",3475.430556,Additive
Bhokar,Soybean,2016,June,325,3459,3658,3556,01-06-2016,Nanded,Maharashtra,"Bhokar,Soybean",3503.805556,Additive
Bhokar,Soybean,2015,March,398,3188,3255,3222,01-03-2015,Nanded,Maharashtra,"Bhokar,Soybean",3513.430556,Additive
Bhokar,Soybean,2016,March,506,3421,3624,3521,01-03-2016,Nanded,Maharashtra,"Bhokar,Soybean",3507.638889,Additive
Bhokar,Soybean,2015,May,80,3678,3820,3757,01-05-2015,Nanded,Maharashtra,"Bhokar,Soybean",3510.180556,Additive
Bhokar,Soybean,2016,May,331,3519,3686,3606,01-05-2016,Nanded,Maharashtra,"Bhokar,Soybean",3512.847222,Additive
Bhokar,Soybean,2014,November,8030,3054,3363,3190,01-11-2014,Nanded,Maharashtra,"Bhokar,Soybean",3572.368056,Additive
Bhokar,Soybean,2015,November,7188,3426,3695,3560,01-11-2015,Nanded,Maharashtra,"Bhokar,Soybean",3599.951389,Additive
Bhokar,Soybean,2014,October,3077,2816,3100,2950,01-10-2014,Nanded,Maharashtra,"Bhokar,Soybean",3233.638889,Additive
Bhokar,Soybean,2015,October,9096,3301,3760,3521,01-10-2015,Nanded,Maharashtra,"Bhokar,Soybean",3423.597222,Additive
Bhokar,Soybean,2016,October,3289,2587,2849,2715,01-10-2016,Nanded,Maharashtra,"Bhokar,Soybean",3481.097222,Additive
Bhokar,Soybean,2014,September,44,3455,3586,3519,01-09-2014,Nanded,Maharashtra,"Bhokar,Soybean",3467.013889,Additive
Bhokar,Soybean,2015,September,137,3070,3315,3175,01-09-2015,Nanded,Maharashtra,"Bhokar,Soybean",3386.430556,Additive
Bhokar,Soybean,2016,September,261,3021,3154,3086,01-09-2016,Nanded,Maharashtra,"Bhokar,Soybean",2697.805556,Additive
Bhokar,Turmeric,2015,April,538,6240,7368,6667,01-04-2015,Nanded,Maharashtra,"Bhokar,Turmeric",4899.465765,multiplicative
Bhokar,Turmeric,2016,April,1353,7662,8325,8072,01-04-2016,Nanded,Maharashtra,"Bhokar,Turmeric",4657.857818,multiplicative
Bhokar,Turmeric,2015,August,150,6481,6747,6645,01-08-2015,Nanded,Maharashtra,"Bhokar,Turmeric",3982.985019,multiplicative
Bhokar,Turmeric,2016,August,193,6450,6945,6700,01-08-2016,Nanded,Maharashtra,"Bhokar,Turmeric",4724.062522,multiplicative
Bhokar,Turmeric,2014,December,58,5465,5565,5498,01-12-2014,Nanded,Maharashtra,"Bhokar,Turmeric",6496.030811,multiplicative
Bhokar,Turmeric,2015,December,35,9029,9029,9029,01-12-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7148.577967,multiplicative
Bhokar,Turmeric,2015,February,62,5906,6598,6219,01-02-2015,Nanded,Maharashtra,"Bhokar,Turmeric",6477.942319,multiplicative
Bhokar,Turmeric,2016,February,116,6655,6965,6855,01-02-2016,Nanded,Maharashtra,"Bhokar,Turmeric",6466.68499,multiplicative
Bhokar,Turmeric,2015,January,30,6100,7332,7200,01-01-2015,Nanded,Maharashtra,"Bhokar,Turmeric",6817.95338,multiplicative
Bhokar,Turmeric,2016,January,26,8682,8682,8682,01-01-2016,Nanded,Maharashtra,"Bhokar,Turmeric",7145.538016,multiplicative
Bhokar,Turmeric,2015,July,256,6288,6698,6476,01-07-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7358.283421,multiplicative
Bhokar,Turmeric,2016,July,118,6983,8025,7517,01-07-2016,Nanded,Maharashtra,"Bhokar,Turmeric",7448.168673,multiplicative
Bhokar,Turmeric,2015,June,694,6355,6914,6603,01-06-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7524.940354,multiplicative
Bhokar,Turmeric,2016,June,700,6821,7763,7332,01-06-2016,Nanded,Maharashtra,"Bhokar,Turmeric",7634.347426,multiplicative
Bhokar,Turmeric,2015,March,148,6564,7052,6733,01-03-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7710.524965,multiplicative
Bhokar,Turmeric,2016,March,573,7583,8130,7906,01-03-2016,Nanded,Maharashtra,"Bhokar,Turmeric",7758.013916,multiplicative
Bhokar,Turmeric,2015,May,1237,6636,7531,6983,01-05-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7833.130486,multiplicative
Bhokar,Turmeric,2016,May,1123,6832,7934,7373,01-05-2016,Nanded,Maharashtra,"Bhokar,Turmeric",7879.643345,multiplicative
Bhokar,Turmeric,2014,November,17,4425,4605,4475,01-11-2014,Nanded,Maharashtra,"Bhokar,Turmeric",7606.507051,multiplicative
Bhokar,Turmeric,2015,November,421,8364,8935,8663,01-11-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7829.470713,multiplicative
Bhokar,Turmeric,2014,October,84,4416,4892,4679,01-10-2014,Nanded,Maharashtra,"Bhokar,Turmeric",7198.735539,multiplicative
Bhokar,Turmeric,2015,October,441,7581,7776,7669,01-10-2015,Nanded,Maharashtra,"Bhokar,Turmeric",7934.436579,multiplicative
Bhokar,Turmeric,2016,October,67,6425,6725,6550,01-10-2016,Nanded,Maharashtra,"Bhokar,Turmeric",8541.108165,multiplicative
Bhokar,Turmeric,2014,September,112,4034,4954,4600,01-09-2014,Nanded,Maharashtra,"Bhokar,Turmeric",7509.81642,multiplicative
Bhokar,Turmeric,2015,September,67,6974,7164,7065,01-09-2015,Nanded,Maharashtra,"Bhokar,Turmeric",6763.392958,multiplicative
Bhokar,Turmeric,2016,September,151,6125,6625,6350,01-09-2016,Nanded,Maharashtra,"Bhokar,Turmeric",6520.403657,multiplicative
Bhokar,Wheat(Husked),2015,April,653,1354,1608,1430,01-04-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1483.795139,Additive
Bhokar,Wheat(Husked),2016,April,164,1429,1650,1538,01-04-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1392.461806,Additive
Bhokar,Wheat(Husked),2015,August,180,1361,1549,1436,01-08-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1490.920139,Additive
Bhokar,Wheat(Husked),2016,August,53,1471,1721,1593,01-08-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1468.045139,Additive
Bhokar,Wheat(Husked),2014,December,230,1375,1484,1425,01-12-2014,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1969.711806,Additive
Bhokar,Wheat(Husked),2015,December,132,1395,1455,1421,01-12-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1397.753472,Additive
Bhokar,Wheat(Husked),2015,February,172,1398,1490,1433,01-02-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1394.503472,Additive
Bhokar,Wheat(Husked),2016,February,33,1393,1686,1521,01-02-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1436.628472,Additive
Bhokar,Wheat(Husked),2015,January,164,1954,2234,2008,01-01-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1454.586806,Additive
Bhokar,Wheat(Husked),2016,January,53,1483,1543,1513,01-01-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1452.711806,Additive
Bhokar,Wheat(Husked),2015,July,150,1397,1620,1505,01-07-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1431.920139,Additive
Bhokar,Wheat(Husked),2016,July,24,1513,1713,1613,01-07-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1414.961806,Additive
Bhokar,Wheat(Husked),2015,June,149,1350,1619,1456,01-06-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1425.795139,Additive
Bhokar,Wheat(Husked),2016,June,84,1488,1700,1604,01-06-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1437.461806,Additive
Bhokar,Wheat(Husked),2015,March,649,1350,1751,1428,01-03-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1449.920139,Additive
Bhokar,Wheat(Husked),2016,March,191,1479,1732,1600,01-03-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1464.045139,Additive
Bhokar,Wheat(Husked),2015,May,425,1346,1573,1435,01-05-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1474.711806,Additive
Bhokar,Wheat(Husked),2016,May,48,1548,1713,1626,01-05-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1485.753472,Additive
Bhokar,Wheat(Husked),2014,November,409,1363,1514,1429,01-11-2014,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1566.503472,Additive
Bhokar,Wheat(Husked),2015,November,104,1381,1409,1388,01-11-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1544.628472,Additive
Bhokar,Wheat(Husked),2014,October,1035,1311,1447,1382,01-10-2014,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1645.586806,Additive
Bhokar,Wheat(Husked),2015,October,476,1350,1521,1427,01-10-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1600.711806,Additive
Bhokar,Wheat(Husked),2016,October,28,1520,1672,1596,01-10-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1539.920139,Additive
Bhokar,Wheat(Husked),2014,September,442,1338,1517,1421,01-09-2014,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1571.961806,Additive
Bhokar,Wheat(Husked),2015,September,4814,1292,1455,1363,01-09-2015,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1755.795139,Additive
Bhokar,Wheat(Husked),2016,September,85,1614,1786,1693,01-09-2016,Nanded,Maharashtra,"Bhokar,Wheat(Husked)",1606.461806,Additive
Bhokardan,Maize,2015,April,4089,1172,1194,1182,01-04-2015,Jalna,Maharashtra,"Bhokardan,Maize",1240.796821,multiplicative
Bhokardan,Maize,2016,April,2139,1320,1345,1332,01-04-2016,Jalna,Maharashtra,"Bhokardan,Maize",1384.785197,multiplicative
Bhokardan,Maize,2015,August,423,1258,1308,1285,01-08-2015,Jalna,Maharashtra,"Bhokardan,Maize",957.6308345,multiplicative
Bhokardan,Maize,2016,August,57,1607,1651,1634,01-08-2016,Jalna,Maharashtra,"Bhokardan,Maize",974.3610353,multiplicative
Bhokardan,Maize,2014,December,5742,992,1004,1001,01-12-2014,Jalna,Maharashtra,"Bhokardan,Maize",1038.934306,multiplicative
Bhokardan,Maize,2015,December,5362,1333,1377,1353,01-12-2015,Jalna,Maharashtra,"Bhokardan,Maize",1080.92802,multiplicative
Bhokardan,Maize,2015,February,5022,1062,1083,1072,01-02-2015,Jalna,Maharashtra,"Bhokardan,Maize",1166.494946,multiplicative
Bhokardan,Maize,2016,February,3903,1346,1385,1362,01-02-2016,Jalna,Maharashtra,"Bhokardan,Maize",1197.613703,multiplicative
Bhokardan,Maize,2015,January,6426,1051,1068,1059,01-01-2015,Jalna,Maharashtra,"Bhokardan,Maize",1158.106315,multiplicative
Bhokardan,Maize,2016,January,5113,1349,1401,1371,01-01-2016,Jalna,Maharashtra,"Bhokardan,Maize",1186.968389,multiplicative
Bhokardan,Maize,2015,July,537,1253,1291,1270,01-07-2015,Jalna,Maharashtra,"Bhokardan,Maize",1214.62267,multiplicative
Bhokardan,Maize,2016,July,225,1589,1615,1601,01-07-2016,Jalna,Maharashtra,"Bhokardan,Maize",1239.694774,multiplicative
Bhokardan,Maize,2015,June,1088,1136,1165,1151,01-06-2015,Jalna,Maharashtra,"Bhokardan,Maize",1260.477133,multiplicative
Bhokardan,Maize,2016,June,1829,1328,1511,1493,01-06-2016,Jalna,Maharashtra,"Bhokardan,Maize",1275.42877,multiplicative
Bhokardan,Maize,2015,March,5323,1138,1156,1147,01-03-2015,Jalna,Maharashtra,"Bhokardan,Maize",1292.212919,multiplicative
Bhokardan,Maize,2016,March,3595,1340,1374,1356,01-03-2016,Jalna,Maharashtra,"Bhokardan,Maize",1316.993487,multiplicative
Bhokardan,Maize,2015,May,5200,1164,1182,1172,01-05-2015,Jalna,Maharashtra,"Bhokardan,Maize",1345.0226,multiplicative
Bhokardan,Maize,2016,May,2842,1353,1449,1425,01-05-2016,Jalna,Maharashtra,"Bhokardan,Maize",1373.34325,multiplicative
Bhokardan,Maize,2014,November,2431,966,984,976,01-11-2014,Jalna,Maharashtra,"Bhokardan,Maize",1379.047207,multiplicative
Bhokardan,Maize,2015,November,6390,1291,1342,1317,01-11-2015,Jalna,Maharashtra,"Bhokardan,Maize",1349.595138,multiplicative
Bhokardan,Maize,2014,October,19,1155,1175,1165,01-10-2014,Jalna,Maharashtra,"Bhokardan,Maize",1408.107081,multiplicative
Bhokardan,Maize,2015,October,969,1061,1091,1073,01-10-2015,Jalna,Maharashtra,"Bhokardan,Maize",1539.655781,multiplicative
Bhokardan,Maize,2016,October,687,1084,1153,1128,01-10-2016,Jalna,Maharashtra,"Bhokardan,Maize",1531.18968,multiplicative
Bhokardan,Maize,2014,September,111,1315,1333,1324,01-09-2014,Jalna,Maharashtra,"Bhokardan,Maize",1576.390086,multiplicative
Bhokardan,Maize,2015,September,37,1313,1380,1345,01-09-2015,Jalna,Maharashtra,"Bhokardan,Maize",1493.829405,multiplicative
Bhokardan,Maize,2016,September,68,1576,1616,1594,01-09-2016,Jalna,Maharashtra,"Bhokardan,Maize",1340.804895,multiplicative
Bhokardan,Sorgum(Jawar),2015,April,278,1089,1125,1100,01-04-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1213.558812,multiplicative
Bhokardan,Sorgum(Jawar),2016,April,163,1200,1226,1214,01-04-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1220.655583,multiplicative
Bhokardan,Sorgum(Jawar),2015,August,247,1212,1257,1233,01-08-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1171.202437,multiplicative
Bhokardan,Sorgum(Jawar),2016,August,81,1609,1648,1628,01-08-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1168.350411,multiplicative
Bhokardan,Sorgum(Jawar),2014,December,44,1200,1225,1213,01-12-2014,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1190.456063,multiplicative
Bhokardan,Sorgum(Jawar),2015,December,100,1250,1340,1294,01-12-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1198.376057,multiplicative
Bhokardan,Sorgum(Jawar),2015,February,97,1163,2574,1181,01-02-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1166.237222,multiplicative
Bhokardan,Sorgum(Jawar),2016,February,323,1250,1331,1291,01-02-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1199.633745,multiplicative
Bhokardan,Sorgum(Jawar),2015,January,13,1200,1230,1210,01-01-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1154.682709,multiplicative
Bhokardan,Sorgum(Jawar),2016,January,250,1250,1353,1299,01-01-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1159.903273,multiplicative
Bhokardan,Sorgum(Jawar),2015,July,161,1158,1209,1180,01-07-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1166.836835,multiplicative
Bhokardan,Sorgum(Jawar),2016,July,96,1552,1585,1569,01-07-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1174.95318,multiplicative
Bhokardan,Sorgum(Jawar),2015,June,288,1094,1138,1118,01-06-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1185.842951,multiplicative
Bhokardan,Sorgum(Jawar),2016,June,83,1489,1517,1505,01-06-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1196.895863,multiplicative
Bhokardan,Sorgum(Jawar),2015,March,160,1088,1123,1106,01-03-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1216.065122,multiplicative
Bhokardan,Sorgum(Jawar),2016,March,203,1225,1304,1263,01-03-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1246.368864,multiplicative
Bhokardan,Sorgum(Jawar),2015,May,434,1140,1170,1157,01-05-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1278.018533,multiplicative
Bhokardan,Sorgum(Jawar),2016,May,117,1488,1538,1513,01-05-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1309.994488,multiplicative
Bhokardan,Sorgum(Jawar),2014,November,240,1219,1236,1227,01-11-2014,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1331.788075,multiplicative
Bhokardan,Sorgum(Jawar),2015,November,104,1250,1297,1274,01-11-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1323.959424,multiplicative
Bhokardan,Sorgum(Jawar),2014,October,226,1226,1241,1233,01-10-2014,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1509.969697,multiplicative
Bhokardan,Sorgum(Jawar),2015,October,493,1183,1238,1209,01-10-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1561.408252,multiplicative
Bhokardan,Sorgum(Jawar),2016,October,232,1603,1653,1631,01-10-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1551.497452,multiplicative
Bhokardan,Sorgum(Jawar),2014,September,281,1219,1237,1226,01-09-2014,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1551.357484,multiplicative
Bhokardan,Sorgum(Jawar),2015,September,195,1179,1224,1198,01-09-2015,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1616.428663,multiplicative
Bhokardan,Sorgum(Jawar),2016,September,113,1608,1650,1633,01-09-2016,Jalna,Maharashtra,"Bhokardan,Sorgum(Jawar)",1614.670929,multiplicative
Bhokardan,Soybean,2015,April,178,3243,3343,3287,01-04-2015,Jalna,Maharashtra,"Bhokardan,Soybean",2889.65625,Additive
Bhokardan,Soybean,2016,April,187,3788,3888,3838,01-04-2016,Jalna,Maharashtra,"Bhokardan,Soybean",3160.572917,Additive
