APMC,Commodity,Year,min_price,max_price,absolute_fluctuation,relative_fluctuation
Sangamner,Pomegranate,2015,2257,8870,6613,292.9995569339832
Kurdwadi-Modnimb,Chillies(Red),2016,3000,9600,6600,220.0
Tasgaon,Bedana,2016,6529,13102,6573,100.6739163731046
Sangali,Turmeric,2015,7221,13793,6572,91.01232516271985
Sangamner,Pomegranate,2014,3250,9813,6563,201.93846153846152
Nashik,Apple,2016,8150,14700,6550,80.3680981595092
Sangamner,Pomegranate,2015,1281,7829,6548,511.1631537861046
Amarawati,Apple,2016,6923,13462,6539,94.45327170301893
Solapur,Chillies(Red),2015,4075,10600,6525,160.12269938650306
Mumbai,Cummin,2016,16348,22870,6522,39.89478835331539
Sangali,Bedana,2016,9889,16389,6500,65.72959854383659
Pune,Gulchadi,2014,18250,24750,6500,35.61643835616438
Kolhapur,Pomegranate,2015,1700,8200,6500,382.3529411764706
Kolhapur,Math (Bhaji),2016,3300,9800,6500,196.96969696969697
Pune,Chillies(Red),2014,7500,14000,6500,86.66666666666667
Mumbai,Pomegranate,2015,4815,11296,6481,134.60020768431983
Junnar (Alephata),Pomegranate,2016,3190,9669,6479,203.10344827586206
Mumbai,Coriander (Dry),2014,12476,18952,6476,51.90766271240782
Dhule,Chillies(Red),2016,5500,11950,6450,117.27272727272727
Phaltan,Pomegranate,2016,1474,7914,6440,436.9063772048847
Mumbai,Coriander (Dry),2016,4143,10571,6428,155.15327057687665
Mumbai,Fennel,2016,8947,15368,6421,71.7670727618196
Sangali,Bedana,2016,10000,16420,6420,64.2
Kolhapur-Laxmipuri,Lentil,2016,7825,14233,6408,81.89137380191693
Pimpalgaon Basawant,Pomegranate,2014,839,7243,6404,763.2896305125149
Kamthi,Custard Apple,2015,3075,9475,6400,208.130081300813
Pune-Manjri,Green-Peas,2015,0,6400,6400,inf
Kamthi,Garlic,2016,5200,11600,6400,123.07692307692308
Pune,Coriander (Dry),2015,11267,17667,6400,56.803053164107574
Amarawati,Apple,2016,7789,14184,6395,82.10296572088843
Pune,Coriander (Dry),2016,8705,15100,6395,73.46352670878805
Mehkar,Pigeon Pea (Tur),2016,7062,13454,6392,90.51260266213538
Mumbai,Apple,2016,2586,8976,6390,247.0997679814385
Latur,Tamarind,2016,6737,13124,6387,94.80480926228292
Solapur,Chillies(Red),2016,6960,13340,6380,91.66666666666667
Aurangabad,Garlic,2016,6125,12500,6375,104.08163265306122
Solapur,Chillies(Red),2016,7339,13705,6366,86.74206295135578
Pandharpur,Pomegranate,2015,2883,9246,6363,220.70759625390218
Nagpur,Pomegranate,2016,975,7338,6363,652.6153846153846
Pune,Green Gram,2015,7133,13492,6359,89.14902565540446
Mumbai,Mango,2016,17985,24335,6350,35.30720044481512
Sangola,Pomegranate,2016,938,7288,6350,676.9722814498934
Mumbai-Fruit Market,Apple,2016,2650,9000,6350,239.62264150943398
Kolhapur,Coriander  ,2016,2148,8495,6347,295.48417132216014
Rahuri,Pomegranate,2016,225,6570,6345,2820.0
Sangali,Turmeric,2015,5732,12073,6341,110.62456385205861
Sangamner,Pomegranate,2014,3722,10056,6334,170.17732401934444
Kalyan,Coriander (Dry),2016,8000,14333,6333,79.1625
Kalyan,Coriander (Dry),2016,7840,14160,6320,80.61224489795919
Aurangabad,Garlic,2016,7250,13563,6313,87.07586206896552
Tasgaon,Bedana,2016,5912,12194,6282,106.25845737483085
Kolhapur,Pomegranate,2015,1443,7717,6274,434.7886347886348
Amarawati-Fruit And Vegetables,Apple,2016,7091,13364,6273,88.46425045832746
Solapur,Chillies(Red),2016,6885,13158,6273,91.11111111111111
Mumbai,Chillies(Red),2015,7688,13960,6272,81.58168574401665
Solapur,Lemon,2016,217,6488,6271,2889.861751152074
Pune-Manjri,Walvad,2016,0,6267,6267,inf
Mumbai,Apple,2016,2745,9000,6255,227.86885245901638
Sangola,Pomegranate,2016,469,6719,6250,1332.6226012793177
Pimpalgaon Basawant,Pomegranate,2016,244,6484,6240,2557.377049180328
Bhiwapur,Orange,2016,3913,10138,6225,159.08510094556607
Tasgaon,Bedana,2016,6612,12836,6224,94.1318814277072
Sangamner,Pomegranate,2015,2130,8348,6218,291.92488262910797
Tasgaon,Bedana,2016,6227,12436,6209,99.71093624538301
Kolhapur,Lemon,2015,900,7100,6200,688.8888888888889
Kamthi,Ginger (Fresh),2014,2900,9100,6200,213.79310344827587
Indapur,Pomegranate,2014,1667,7867,6200,371.9256148770246
Armori-Desaiganj,Chillies(Red),2015,7000,13200,6200,88.57142857142857
Pimpalgaon Basawant,Pomegranate,2016,298,6496,6198,2079.8657718120803
Atpadi,POMEGRANATE,2016,1481,7670,6189,417.89331532748145
Kamthi,Garlic,2015,5273,11455,6182,117.23876351223213
Atpadi,Pomegranate,2016,2000,8177,6177,308.85
Kalyan,Apple,2015,7333,13500,6167,84.09927723987454
Tasgaon,Bedana,2015,13283,19449,6166,46.42023639238124
Mumbai,Coriander (Dry),2016,8000,14154,6154,76.925
Umared,Chillies(Red),2016,5350,11500,6150,114.95327102803738
Kolhapur,POMEGRANATE,2016,2364,8500,6136,259.5600676818951
Sangli-Phale Bhajipalam,Apple,2016,5019,11151,6132,122.17573221757323
Nashik,Garlic,2016,2190,8321,6131,279.95433789954336
Nagpur,Pomegranate,2016,1020,7144,6124,600.3921568627451
Kolhapur,Apple,2016,8571,14690,6119,71.39190292847975
Amarawati-Fruit And Vegetables,Garlic,2016,6035,12150,6115,101.32560066280033
Pandharpur,Pomegranate,2016,1805,7919,6114,338.72576177285316
Pimpalgaon Basawant,Pomegranate,2016,298,6410,6112,2051.006711409396
Tasgaon,Bedana,2015,11963,18067,6104,51.02399063779988
Rahuri,Green Chilli,2016,400,6500,6100,1525.0
Ahmednagar,Garlic,2016,7313,13406,6093,83.31738000820457
Nashik,Garlic,2016,3105,9191,6086,196.00644122383252
Pandharpur,POMEGRANATE,2016,1714,7800,6086,355.07584597432907
Kolhapur,Lemon,2016,1223,7304,6081,497.2199509403107
Sangali,Turmeric,2015,7481,13561,6080,81.27255714476674
Tasgaon,Bedana,2014,12600,18673,6073,48.198412698412696
Pimpalgaon Basawant,Pomegranate,2015,250,6313,6063,2425.2
Rahuri,Pomegranate,2016,200,6256,6056,3028.0
Mumbai,Coriander (Dry),2015,7789,13842,6053,77.71215817178071
Mumbai,Custard Apple,2016,3000,9050,6050,201.66666666666666
Shegaon,Thymol/Lovage,2015,8036,14084,6048,75.26132404181185
Pimpalgaon Basawant,Pomegranate,2016,262,6310,6048,2308.3969465648856
Mumbai,Chillies(Red),2015,8000,14045,6045,75.5625
Pune-Manjri,Cluster Bean,2015,1188,7231,6043,508.67003367003366
Chandrapur,Apple,2014,2687,8726,6039,224.74879047264608
Mumbai,Fennel,2016,4975,11013,6038,121.36683417085428
Aurangabad,Garlic,2016,3875,9900,6025,155.48387096774192
Sangli-Phale Bhajipalam,Pomegranate,2015,2038,8063,6025,295.63297350343476
Pimpalgaon Basawant,Pomegranate,2015,1026,7044,6018,586.5497076023391
Shegaon,Thymol/Lovage,2016,10000,16013,6013,60.13
Mumbai,Cummin,2016,15619,21619,6000,38.41475126448556
Lasalgaon-Vinchur,Green Gram,2015,3000,9000,6000,200.0
Mumbai,Cummin,2015,14000,20000,6000,42.857142857142854
Mumbai,Cummin,2015,13667,19667,6000,43.90136825931075
Sangali,Matki,2014,5567,11567,6000,107.77797736662475
Amarawati,Chillies(Red),2016,7333,13333,6000,81.82190099549979
Kamthi,Garlic,2015,4000,10000,6000,150.0
Karad,Apple,2016,20762,26762,6000,28.89895000481649
Kolhapur,Apple,2015,3717,9717,6000,161.42050040355124
Khamgaon,Male Goat,2014,2000,8000,6000,300.0
Kalyan (Cattle Market),Kalvad,2016,12000,18000,6000,50.0
Kamthi,Garlic,2014,2750,8750,6000,218.1818181818182
Mumbai,Cummin,2016,21364,27364,6000,28.084628346751543
Mumbai,CUMMIN,2016,14000,20000,6000,42.857142857142854
Pune,Coriander (Dry),2015,11000,17000,6000,54.54545454545455
Mumbai,Chillies(Red),2016,12045,18045,6000,49.813200498132005
Sangli-Phale Bhajipalam,Orange,2016,2000,8000,6000,300.0
Junnar,Garlic,2015,7000,13000,6000,85.71428571428571
Jalgaon,Garlic,2015,8000,14000,6000,75.0
Nagpur,Pomegranate,2016,1444,7439,5995,415.1662049861496
Sangali,Bedana,2016,10000,15989,5989,59.89
Mumbai,Custard Apple,2015,2833,8817,5984,211.22484998235086
Dhule,Chillies(Red),2015,5133,11100,5967,116.2478082992402
Pandharpur,Pomegranate,2015,1896,7854,5958,314.24050632911394
Kamthi,Wal Bhaji,2014,2711,8667,5956,219.69752858723717
Sangola,Pomegranate,2016,1715,7670,5955,347.23032069970844
Nandgaon,Ground Nut Pods (Dry),2015,3973,9925,5952,149.81122577397431
Sangamner,Pomegranate,2015,1362,7314,5952,437.0044052863436
Mehkar,Pigeon Pea (Tur),2015,4150,10101,5951,143.3975903614458
Tasgaon,Bedana,2016,6414,12362,5948,92.73464296850639
Pune-Manjri,Curry Leaves,2016,0,5942,5942,inf
Pune-Manjri,Cluster Bean,2015,1375,7313,5938,431.8545454545455
Sangli-Phale Bhajipalam,Pomegranate,2016,1155,7091,5936,513.939393939394
Bhiwapur,Gram,2016,4004,9938,5934,148.2017982017982
Kamthi,Methi (Bhaji),2015,2879,8810,5931,206.00903091351162
Solapur,Chillies(Red),2016,7073,13002,5929,83.8258164852255
Sangali,Turmeric,2016,9100,15011,5911,64.95604395604396
Satana,Pomegranate,2016,659,6569,5910,896.8133535660091
Nagpur,Lemon,2016,3428,9338,5910,172.40373395565928
Tasgaon,Bedana,2015,11843,17751,5908,49.886008612682595
Junnar-Otur,Green Chilli,2016,3300,9207,5907,179.0
Kolhapur,Garlic,2016,5000,10900,5900,118.0
Osmanabad,Garlic,2016,2350,8250,5900,251.06382978723406
Nashik,Apple,2016,9100,15000,5900,64.83516483516483
Kolhapur,Apple,2016,8400,14300,5900,70.23809523809524
Bhiwapur,Chillies(Red),2015,3200,9100,5900,184.375
Kolhapur,Custard Apple,2015,432,6323,5891,1363.6574074074074
Kolhapur,Lemon,2015,1783,7667,5884,330.00560852495795
Shegaon,Thymol/Lovage,2016,10175,16053,5878,57.76904176904177
Pune-Manjri,Green-Peas,2015,1246,7115,5869,471.02728731942216
Pune,Coriander (Dry),2015,11400,17250,5850,51.31578947368421
Nagpur,Garlic,2016,5550,11400,5850,105.4054054054054
Aurangabad,Mosambi,2015,2721,8568,5847,214.88423373759647
Nagpur,Garlic,2015,6822,12667,5845,85.67868660216945
Sangamner,Pomegranate,2016,788,6632,5844,741.6243654822335
Nampur,Pomegranate,2016,621,6463,5842,940.7407407407408
Chandrapur,Apple,2014,2164,8000,5836,269.68576709796673
Chandrapur,Pomegranate,2016,3400,9233,5833,171.55882352941177
Mumbai,Turmeric,2015,9556,15389,5833,61.040184177480114
Kamthi,Garlic,2016,8000,13833,5833,72.9125
Phaltan,Pomegranate,2016,1320,7135,5815,440.530303030303
Sangli-Phale Bhajipalam,Garlic,2016,4156,9969,5813,139.87006737247353
Malkapur,Chillies(Red),2015,5219,11031,5812,111.36232994826595
Sangamner,Pomegranate,2016,816,6623,5807,711.6421568627451
Pune-Manjri,Bitter Gourd,2016,0,5800,5800,inf
Armori,Chillies(Red),2016,9667,15467,5800,59.99793110582394
Bhiwapur,Chillies(Red),2016,5600,11400,5800,103.57142857142857
Nagpur,Garlic,2016,5500,11286,5786,105.2
Kolhapur,Coriander  ,2015,2800,8583,5783,206.53571428571428
Mumbai,Tamarind,2015,5891,11673,5782,98.14971991172976
Tasgaon,Bedana,2016,6221,12000,5779,92.89503295290146
Mumbai,Cummin,2015,16900,22678,5778,34.18934911242604
Amarawati,Chillies(Red),2016,7000,12773,5773,82.47142857142858
Karad,Apple,2016,18385,24154,5769,31.378841446831657
Nagpur,Pomegranate,2016,1455,7223,5768,396.426116838488
Solapur,Lemon,2014,581,6336,5755,990.5335628227194
Mumbai,Fennel,2015,13908,19662,5754,41.37187230371009
Kamthi,Mango,2015,3125,8875,5750,184.0
Rahuri,Pomegranate,2015,500,6250,5750,1150.0
Bhiwapur,Chillies(Red),2016,7000,12750,5750,82.14285714285714
Atpadi,Pomegranate,2016,1781,7525,5744,322.51544076361597
Sangali,Bedana,2016,9700,15440,5740,59.175257731958766
Amarawati,Garlic,2016,6525,12250,5725,87.73946360153256
Aurangabad,GARLIC,2016,6056,11778,5722,94.48480845442536
Kolhapur-Laxmipuri,Chillies(Red),2016,19280,25000,5720,29.66804979253112
Lohara,Pigeon Pea (Tur),2015,9022,14741,5719,63.38949235202838
Nashik,Apple,2016,5594,11313,5719,102.23453700393279
Mumbai,Apple,2016,2648,8365,5717,215.8987915407855
Aurangabad,Garlic,2016,6714,12429,5715,85.12064343163539
Kolhapur,Math (Bhaji),2015,4295,10007,5712,132.9918509895227
Pune,Garlic,2016,7308,13019,5711,78.14723590585659
Solapur,Mula Shenga,2014,300,6000,5700,1900.0
Aurangabad,Apple,2016,3300,9000,5700,172.72727272727272
Pimpalgaon Basawant,Pomegranate,2016,292,5985,5693,1949.6575342465753
Phaltan,POMEGRANATE,2016,1292,6979,5687,440.1702786377709
Nashik,Coriander  ,2016,2842,8527,5685,200.03518648838846
Kolhapur,Coriander  ,2015,1954,7633,5679,290.6345957011259
Rahuri,Pomegranate,2016,200,5875,5675,2837.5
Sangola,Pomegranate,2016,2054,7723,5669,275.99805258033103
Kamthi,Ginger (Fresh),2014,2667,8333,5666,212.44844394450695
Kamthi,Garlic,2015,4667,10333,5666,121.40561388472251
Kalyan,Coriander (Dry),2015,8667,14333,5666,65.37440867658937
Mumbai,Tamarind,2015,5667,11333,5666,99.9823539791777
Mumbai,Cummin,2015,14346,20000,5654,39.41168269901018
Amarawati,Chillies(Red),2016,7000,12654,5654,80.77142857142857
Karad,Apple,2014,5763,11406,5643,97.91775117126497
Kamthi,Garlic,2015,6273,11909,5636,89.84536904192571
Amarawati-Fruit And Vegetables,Garlic,2016,6500,12130,5630,86.61538461538461
Mumbai,Chillies(Red),2015,9036,14664,5628,62.28419654714475
Sangli-Phale Bhajipalam,Apple,2016,7500,13125,5625,75.0
Sangali,Matki,2015,6200,11821,5621,90.66129032258064
Satana,POMEGRANATE,2016,636,6246,5610,882.0754716981132
Mumbai,Cummin,2016,11391,17000,5609,49.24062856641208
Khamgaon,Chillies(Red),2016,6000,11600,5600,93.33333333333333
Kamthi,Dhemse,2014,1945,7545,5600,287.9177377892031
Amarawati,Gram,2015,4806,10403,5597,116.45859342488556
Mumbai,Spilt Pigeon Pea,2015,10537,16133,5596,53.10809528328746
Daryapur,Pigeon Pea (Tur),2015,4965,10561,5596,112.70896273917423
Kolhapur,Coriander  ,2015,2085,7671,5586,267.9136690647482
Pune,Coriander (Dry),2015,9583,15167,5584,58.26985286444746
Pandharpur,Pomegranate,2016,1300,6883,5583,429.46153846153845
Satana,Pomegranate,2016,498,6072,5574,1119.2771084337348
Nagpur,Pomegranate,2016,1061,6630,5569,524.8821866163996
Ahmednagar,Garlic,2016,5630,11196,5566,98.86323268206039
Sangamner,Pomegranate,2014,4813,10375,5562,115.56201953043839
Mumbai,Chillies(Red),2014,8600,14156,5556,64.6046511627907
Karad,Lemon,2016,6667,12222,5555,83.32083395830209
Mangalwedha,Brinjal,2014,962,6515,5553,577.2349272349272
Daryapur,Black Gram,2015,6050,11600,5550,91.73553719008264
Mumbai,Chillies(Red),2015,11273,16818,5545,49.18832608888495
Nashik,APPLE,2016,5814,11357,5543,95.33883728930168
Karad,Water Melon,2015,6260,11800,5540,88.49840255591054
Pimpalgaon Basawant,Pomegranate,2015,2180,7720,5540,254.12844036697248
Sangli-Phale Bhajipalam,Pomegranate,2015,1619,7155,5536,341.9394688079061
Mumbai-Fruit Market,Apple,2016,3586,9114,5528,154.15504740658116
Rahuri,Pomegranate,2015,215,5742,5527,2570.6976744186045
Mumbai,Betelnuts,2014,30095,35619,5524,18.355208506396412
Mumbai,Cummin,2016,11048,16571,5523,49.99094858797972
Kamthi,Garlic,2016,5480,11000,5520,100.72992700729927
Kolhapur,Pomegranate,2016,1486,7000,5514,371.06325706594885
Nashik,Apple,2016,6119,11619,5500,89.88396796862233
Shahada,Maize,2015,1213,6713,5500,453.4212695795548
Jalgaon,Pomegranate,2015,2250,7750,5500,244.44444444444446
Manchar,Green Chilli,2016,1000,6500,5500,550.0
Atpadi,Pomegranate,2014,1750,7250,5500,314.2857142857143
Daryapur,Buffalo,2015,23000,28500,5500,23.91304347826087
Manchar,Cluster Bean,2016,2000,7500,5500,275.0
Kamthi,Garlic,2016,3875,9375,5500,141.93548387096774
Kolhapur-Laxmipuri,Chillies(Red),2015,10000,15500,5500,55.0
Aurangabad,Garlic,2016,6155,11636,5481,89.04955320877336
Daryapur,Black Gram,2016,2111,7590,5479,259.545239223117
Pune,Garlic,2016,6045,11523,5478,90.62034739454094
Mumbai,Spilt Pigeon Pea,2016,6113,11587,5474,89.54686733191559
Kolhapur,Garlic,2015,2658,8132,5474,205.9443190368698
Mumbai-Fruit Market,Mango,2016,5331,10800,5469,102.58863252673045
Kalyan,Coriander (Dry),2016,7700,13167,5467,71.0
Nagpur,POMEGRANATE,2016,1260,6724,5464,433.6507936507937
Kamthi,Dhemse,2016,2257,7714,5457,241.78112538768278
Sangola,Pomegranate,2016,1709,7163,5454,319.13399648917493
Tasgaon,Bedana,2014,12791,18245,5454,42.6393557970448
Pune,Green-Peas,2016,4667,10119,5452,116.82022712663381
Mumbai,Pomegranate,2016,2542,7990,5448,214.3194335169158
Tasgaon,Bedana,2014,11800,17247,5447,46.16101694915254
